Date,Total_Equity
2024-11-15,42585620.73715228
2024-11-18,42722243.767107606
2024-11-19,42743606.4976431
2024-11-20,42825148.09738369
2024-11-21,43506392.654397845
2024-11-22,43935041.75968506
2024-11-25,44413235.88559472
2024-11-26,44213137.89133816
2024-11-27,44144241.20127383
2024-11-29,44449994.622436464
2024-12-02,44402819.786232136
2024-12-03,44310304.015394524
2024-12-04,44431399.91734563
2024-12-05,44182357.47386262
2024-12-06,44307784.30824167
2024-12-09,44332642.072448246
2024-12-10,44058228.0294582
2024-12-11,44194205.11955735
2024-12-12,43885158.306238525
2024-12-13,43835191.82644327
2024-12-16,43978261.371607035
2024-12-17,43703183.48088615
2024-12-18,42766056.0553589
2024-12-19,42660309.396604605
2024-12-20,42971548.180970035
2024-12-23,42938017.15961893
2024-12-24,43113526.47965692
2024-12-26,43237979.72450413
2024-12-27,43045274.231923655
2024-12-30,42982872.0765663
2024-12-31,42766569.18440594
2025-01-02,42667923.85036594
2025-01-03,42871141.84926487
2025-01-06,42881697.84164329
2025-01-07,42645645.78555674
2025-01-08,42851528.62078245
2025-01-10,42396651.26490479
2025-01-13,42354126.25724494
2025-01-14,42582113.880394
2025-01-15,42989760.105131
2025-01-16,43089830.55207226
2025-01-17,43279607.01107835
2025-01-21,43464935.61511547
2025-01-22,43384194.02709251
2025-01-23,43521282.32688398
2025-01-24,43481699.086926915
2025-01-27,43388393.93232521
2025-01-28,43648743.09823553
2025-01-29,43358114.71137805
2025-01-30,43526232.700121954
2025-01-31,43200028.203098625
2025-02-03,42875599.011297554
2025-02-04,43135475.51802656
2025-02-05,43394934.16017443
2025-02-06,43374155.094490975
2025-02-07,43172310.52918483
2025-02-10,43000884.70119606
2025-02-11,42874562.66888741
2025-02-12,42652439.10011562
2025-02-13,42828423.4383069
2025-02-14,42888318.80800222
2025-02-18,43076637.85987215
2025-02-19,42951366.0963998
2025-02-20,42670705.13799084
2025-02-21,41956967.15101875
2025-02-24,41943864.93301821
2025-02-25,41937733.71336743
2025-02-26,41803293.2806555
2025-02-27,41381536.830593936
2025-02-28,41816480.57825644
2025-03-03,41582516.221259944
2025-03-04,41637480.637520134
2025-03-05,41882785.45535326
2025-03-06,41357601.9083401
2025-03-07,41554449.507617876
2025-03-10,40530434.98467094
2025-03-11,40388789.89978729
2025-03-12,40472305.015341334
2025-03-13,40001890.98805252
2025-03-14,40602868.19859834
2025-03-17,40916694.19369719
2025-03-18,40592639.61377759
2025-03-19,40907908.52543946
2025-03-20,40680610.038895905
2025-03-21,40669099.53382479
2025-03-24,41275376.92442913
2025-03-25,41036252.286329776
2025-03-26,40814467.54314527
2025-03-27,40652036.22503503
2025-03-28,40023420.29004109
2025-03-31,39935508.00809625
2025-04-01,40031358.64926831
2025-04-02,40100146.03945329
2025-04-03,38711509.959677145
2025-04-04,38074913.089830965
2025-04-07,37737161.00700055
2025-04-08,36495623.61630662
2025-04-09,38841752.21355767
2025-04-10,37788799.499501705
2025-04-11,38175735.14617601
2025-04-14,38547406.12411232
2025-04-15,38520748.28601213
2025-04-16,38153289.523720175
2025-04-17,38340370.14097366
2025-04-21,37905199.440373406
2025-04-22,38445111.436803155
2025-04-23,38897298.48935769
2025-04-24,39141445.96770729
2025-04-25,39082104.009614766
2025-04-28,39097164.80237367
2025-04-29,39204365.244720295
2025-04-30,39168970.06771579
2025-05-01,39266142.490811616
2025-05-02,39619818.4593175
2025-05-05,39515819.55011952
2025-05-06,39148048.85681052
2025-05-07,39128972.486592665
2025-05-08,39462469.89700271
2025-05-09,39404887.37659805
2025-05-12,40287911.180172086
2025-05-13,40576907.20829186
2025-05-14,40532881.39559399
2025-05-15,40501982.00183451
2025-05-16,40582849.38425012
2025-05-19,40558016.73138872
2025-05-20,40555396.1510205
2025-05-21,39830500.77733731
2025-05-22,39974108.81974552
2025-05-23,39682681.23768493
2025-05-27,40248940.913718194
2025-05-28,40008680.15473425
2025-05-29,40000511.63196407
2025-05-30,39875658.25489362
2025-06-02,39853610.01400403
2025-06-03,40112444.642776325
2025-06-04,40053193.510851845
2025-06-05,40015479.95411353
2025-06-06,40275758.7495829
2025-06-09,40298269.54283285
2025-06-10,40250996.91755484
2025-06-11,40082931.6499182
2025-06-12,40003792.58145052
2025-06-13,39680590.25612323
2025-06-16,39893035.1693932
2025-06-17,39582479.171753585
2025-06-18,39528711.018681735
2025-06-20,39516384.05183943
2025-06-23,39792231.435364865
2025-06-24,40049421.40803635
2025-06-25,39815053.656073794
2025-06-26,40052661.49127641
2025-06-27,40101089.543022156
2025-06-30,40171888.246290475
2025-07-01,40662059.829803795
2025-07-02,40853114.6752636
2025-07-03,41040403.235858925
2025-07-07,40713494.42302292
2025-07-08,40928099.304782234
2025-07-09,41117689.16320288
2025-07-10,41047196.818397194
2025-07-11,40767883.95791748
2025-07-14,40987818.431910425
2025-07-15,40596047.78056528
2025-07-16,40760577.5613649
2025-07-17,40874380.766444445
2025-07-18,40860648.534181595
2025-07-21,40728271.39892658
2025-07-22,41034283.70677173
2025-07-23,41435130.21729697
2025-07-24,40929767.10172345
2025-07-25,41041837.87038484
2025-07-28,41007703.56957711
2025-07-29,40787630.956078425
2025-07-30,40732863.91786327
2025-07-31,40584042.320405066
2025-08-01,40007218.04472831
2025-08-04,40300785.27652779
2025-08-05,40030092.53103627
2025-08-06,40065374.56238125
2025-08-07,39976326.92148754
2025-08-08,40077211.53870424
2025-08-11,40114679.06616658
2025-08-12,40843953.73836188
2025-08-13,41271368.41687329
2025-08-14,40904561.31656036
2025-08-15,40865275.44285996
2025-08-18,40941912.92795201
2025-08-19,40652006.582353465
2025-08-20,40570411.14618032
2025-08-21,40578584.37463978
2025-08-22,41542014.96025148
2025-08-25,41197025.58890681
2025-08-26,41281582.33476235
2025-08-27,41269594.82609579
2025-08-28,41320668.06231023
2025-08-29,40956760.374189086
2025-09-02,40793461.64096944
