Date,Total_Equity
2025-09-16,37213881.207053445
2025-09-17,37259681.277053446
2025-09-18,37560208.40156551
2025-09-19,37427028.78156551
2025-09-22,37512398.58156551
2025-09-23,37155579.005767785
2025-09-24,37000196.67224119
2025-09-25,36786276.752241194
2025-09-26,36865435.37525219
2025-09-29,36879070.94025219
2025-09-30,36697605.89501117
2025-10-01,36632142.766849145
2025-10-02,36573315.17684914
2025-10-03,36589896.38684914
2025-10-06,36539553.59539309
2025-10-07,36127144.98434011
2025-10-08,36281638.23823106
2025-10-09,36279176.80823106
2025-10-10,35750120.73323105
2025-10-13,35969176.14216183
2025-10-14,36387401.66778679
2025-10-15,36742389.78418495
2025-10-16,36499142.11491831
2025-10-17,36286867.934918314
2025-10-20,36501427.67491831
2025-10-21,36638791.017934285
2025-10-22,36248355.187324256
2025-10-23,36560968.01196426
2025-10-24,36805944.39346425
2025-10-27,36915598.68816426
2025-10-28,36446410.61521589
2025-10-29,36254112.723903015
2025-10-30,36125678.74970301
2025-10-31,36077390.74555302
2025-11-03,35924529.24531302
2025-11-04,35681710.80577013
2025-11-05,36171680.55239595
2025-11-06,35517991.089999944
2025-11-07,35692206.57575995
2025-11-10,35819220.695451945
2025-11-11,35454819.177157715
2025-11-12,35516478.26817769
2025-11-13,34839871.79817769
2025-11-14,34767432.098177694
2025-11-17,34038023.29471749
2025-11-18,34003528.811455324
2025-11-19,34139967.29982981
2025-11-20,33944033.819829814
2025-11-21,34212404.772981815
2025-11-24,34465210.58298181
2025-11-25,34918035.63996491
2025-11-26,34919997.61256536
2025-11-28,35139876.46256536
2025-12-01,34856729.012705356
2025-12-02,34740744.80751799
2025-12-03,35032773.892517984
2025-12-04,35338611.0370072
2025-12-05,35506826.567007184
2025-12-08,35298738.72200719
2025-12-09,35260128.29565561
2025-12-10,35763026.7456556
2025-12-11,35649785.91242465
2025-12-12,35569006.42402464
2025-12-15,35457684.264024645
2025-12-16,35399633.86881913
2025-12-17,35042728.96594027
2025-12-18,35153288.20594027
2025-12-19,35355161.45594026
2025-12-22,35488773.24594027
2025-12-23,35380461.881730765
2025-12-24,35418393.530175865
2025-12-26,35393529.66017586
2025-12-29,35244877.62017587
2025-12-30,35248716.590933494
2025-12-31,35045975.4509335
2026-01-02,35171174.21301477
2026-01-05,35290941.71301477
2026-01-06,35646548.22586233
2026-01-07,35744655.630862325
2026-01-08,35762513.12086232
2026-01-09,35620791.31915286
2026-01-12,35295301.55073285
2026-01-13,35100105.39613841
2026-01-14,35290075.9161384
2026-01-15,35334268.922379814
2026-01-16,35063464.842379816
2026-01-20,34644167.75237981
2026-01-21,35058437.40738409
2026-01-22,35122218.83257936
2026-01-23,34868152.79568823
2026-01-26,34903355.70568822
2026-01-27,34693170.597186245
2026-01-28,34679388.34298624
2026-01-29,34606475.23419831
2026-01-30,34450729.16419831
2026-02-02,34667188.2641983
2026-02-03,33969517.60330181
2026-02-04,34378844.033301815
2026-02-05,33628488.60142824
2026-02-06,34308315.02437543
2026-02-09,34342077.53040938
2026-02-10,34393441.05630683
2026-02-11,34011365.22964406
2026-02-12,33599441.51318796
2026-02-13,33845653.49278796
2026-02-17,33897796.50993995
2026-02-18,34236503.07302504
2026-02-19,34194140.71473113
2026-02-20,34270364.98028713
2026-02-23,33494348.110188566
2026-02-24,33503175.927525587
2026-02-25,33800025.7528516
2026-02-26,34556525.01624043
2026-02-27,34394447.09124043
2026-03-02,34442966.654990435
2026-03-03,34433305.8082804
2026-03-04,34767820.8132804
2026-03-05,34638478.16877963
2026-03-06,34406140.49377963
2026-03-09,34520963.25877963
2026-03-10,34454677.702031806
2026-03-11,34335169.585424304
2026-03-12,33721485.382738754
2026-03-13,33810948.122738756
2026-03-16,33974369.398776755
2026-03-17,34285049.83508336
2026-03-18,33935510.82517915
2026-03-19,33945431.26803545
2026-03-20,33792827.00803544
2026-03-23,34003262.54803544
2026-03-24,33989559.99052628
2026-03-25,34008838.35228648
2026-03-26,33887473.64228648
2026-03-27,33575610.51099048
2026-03-30,33658251.21321907
2026-03-31,34218373.41455184
2026-04-01,34780090.61739223
2026-04-02,34947134.26739222
2026-04-06,35181296.49739223
2026-04-07,35246607.48080642
2026-04-08,36222745.570806414
2026-04-09,36347295.01886316
2026-04-10,36357390.23286316
2026-04-13,36916538.68286316
2026-04-14,37271039.553746164
2026-04-15,37506907.244554155
2026-04-16,37666622.89486013
2026-04-17,38121082.12436077
2026-04-20,38364742.394360766
2026-04-21,37915320.66779952
2026-04-22,38232197.89560121
2026-04-23,37955235.27062314
2026-04-24,37897341.93562314
2026-04-27,37898413.94562314
2026-04-28,37936536.33323157
2026-04-29,37640137.39973806
2026-04-30,37693474.03973806
2026-05-01,38086060.02164206
2026-05-04,38366437.26953039
2026-05-05,38636465.065156475
2026-05-06,38627861.53116409
2026-05-07,38760697.9540866
2026-05-08,38803728.2090866
2026-05-11,38802249.529086605
2026-05-12,38040984.30343589
2026-05-13,37500001.01053534
2026-05-14,37284435.537623346
2026-05-15,36886304.037623346
2026-05-18,37139511.679976776
2026-05-19,37003199.86395378
2026-05-20,37557201.44815858
2026-05-21,37842090.888158575
2026-05-22,37838895.17315857
2026-05-26,38371400.93815857
2026-05-27,38490396.31528164
2026-05-28,38487852.990958214
2026-05-29,38755907.22095822
2026-06-01,39107492.67095822
2026-06-02,38857811.40830592
2026-06-03,38775432.95830593
2026-06-04,38965304.19414295
2026-06-05,38955701.06414296
2026-06-08,38902997.15414296
2026-06-09,39506566.09252159
2026-06-10,39495339.33252159
2026-06-11,39685315.56169829
2026-06-12,39655763.961698286
2026-06-15,39858814.641698286
2026-06-16,40181408.708643325
2026-06-17,39481278.8131987
2026-06-18,39627642.3231987
2026-06-22,39354823.4581987
2026-06-23,39491777.89621738
2026-06-24,39804210.90621738
2026-06-25,39391539.64907964
2026-06-26,40192137.249079645
2026-06-29,40391965.174079634
2026-06-30,40664117.854707174
