symbol,entry_date,exit_date,holding_days,exit_reason,entry_rank,exit_rank,entry_cmvs,exit_cmvs,entry_rsi,exit_rsi,entry_atr,exit_atr,entry_price,exit_price,peak_return,final_return,forward_return_5d,forward_return_10d,forward_return_20d,post_exit_max_return,post_exit_max_drawdown,days_to_peak,days_to_trough,missed_upside,saved_drawdown
PEP,2020-07-02,2020-07-16,14,ema9_break,11,11,0.22902517120371962,0.22902517120371962,53.94670283124559,53.92217566032388,2.744337269143605,2.6233481536340855,133.54,134.06,0.014827018121911228,0.0038939643552493575,0.022527226614948548,0.027077428017305616,0.03013576010741459,0.03013576010741459,-0.007086379233179119,20,2,0.03013576010741459,0.007086379233179119
AMZN,2020-07-02,2020-07-16,14,ema9_break,2,2,0.6888850456828586,0.6888850456828586,74.1649948326254,61.070230876617494,3.6612987661120657,5.237328440990626,145.6,148.55,0.098901098901099,0.02026098901098905,0.005250757320767407,0.027196230225513318,0.06395153147088517,0.08549309996634125,-0.0030292830696736495,15,1,0.08549309996634125,0.0030292830696736495
NFLX,2020-07-02,2020-07-20,18,"atr_trail(stop=50.13),ema9_break",1,1,0.7107858181501738,0.7107858181501738,62.408594332141455,56.09579566474186,1.5956845383655116,2.347422323439284,48.56,48.91,0.12994233937397026,0.007207578253706659,0.013494172970762719,0.019423430791249308,-0.013698630136986245,0.04191371907585362,-0.045389490901656115,11,16,0.04191371907585362,0.045389490901656115
NVDA,2020-07-02,2020-07-24,22,ema9_break,8,8,0.3500091265749006,0.3500091265749006,62.2393049435699,56.84148646846367,0.31535591757850806,0.3695647224197362,9.64,9.88,0.09024896265560156,0.024896265560165887,0.07388663967611331,0.13360323886639658,0.283400809716599,0.283400809716599,0.03441295546558698,20,2,0.283400809716599,-0.03441295546558698
GOOGL,2020-07-02,2020-07-24,22,ema9_break,9,9,0.31056010904344655,0.31056010904344655,58.40050723095614,53.42563891566329,1.9109221637800446,1.943221423570104,72.59,74.96,0.07783441245350597,0.032649125223859876,-0.007470651013873897,-0.0005336179295623023,0.05096051227321241,0.051360725720384304,-0.01720917822838841,19,7,0.051360725720384304,0.01720917822838841
TSLA,2020-07-02,2020-07-24,22,ema9_break,3,3,0.6573115799222861,0.6573115799222861,76.62754897540358,56.28197863721165,3.38555148691783,7.065829730056955,81.43,94.4,0.34508166523394324,0.15927790740513315,0.01038135593220324,0.025953389830508433,0.4477754237288134,0.4477754237288134,-0.029343220338983178,20,12,0.4477754237288134,0.029343220338983178
COST,2020-07-02,2020-07-31,29,ema9_break,10,10,0.28459848854920594,0.28459848854920594,55.06694240280097,60.985642674637305,5.059970009911908,4.793999377550842,306.0,324.82,0.07287581699346402,0.06150326797385608,0.049535127147343205,0.03528107875130826,0.07250169324548983,0.07250169324548983,0.013853826734806951,20,1,0.07250169324548983,-0.013853826734806951
GOOGL,2020-08-04,2020-08-05,1,ema9_break,10,10,0.1832045248325431,0.1832045248325431,45.5685216742518,46.73903525289104,1.9565694148792627,1.883957313816458,74.34,73.84,0.0,-0.006725854183481261,0.020585048754062862,0.04591007583965334,0.16291982665222093,0.16291982665222093,0.00257313109425783,20,4,0.16291982665222093,-0.00257313109425783
PEP,2020-08-04,2020-08-06,2,ema9_break,7,7,0.280845844503419,0.280845844503419,59.285811731108026,52.21076072442576,2.325028348012665,2.2354581163986738,137.52,135.27,0.0,-0.0163612565445026,0.02092112072151986,0.010719302136467768,0.030309750868632968,0.0592888297479115,-0.001108893324462179,19,3,0.0592888297479115,0.001108893324462179
NFLX,2020-08-04,2020-08-10,6,ema9_break,8,8,0.20633435970604655,0.20633435970604655,59.08381788544572,47.23863993141045,1.7837750700352821,1.7351694547916932,49.87,49.34,0.021856827752155583,-0.010627631842791141,-0.02229428455614113,-0.00932306445074993,0.027563842723956178,0.12809079854073757,-0.05370895824888544,16,1,0.12809079854073757,0.05370895824888544
TSLA,2020-08-04,2020-08-10,6,ema9_break,9,9,0.19213265832058274,0.19213265832058274,57.32325516403634,50.845882493447974,6.338004708918361,5.712806968227232,99.67,96.53,0.0,-0.03150396307815795,0.2677923961462758,0.3910701336372113,0.14026727442245934,0.7208121827411169,-0.050761421319796995,15,1,0.7208121827411169,0.050761421319796995
MSFT,2020-08-04,2020-08-11,7,ema9_break,2,2,0.5882941441254307,0.5882941441254307,59.488526785141325,46.37728366619461,5.80914917256029,5.573610351578635,214.17,207.16,0.010178829901480224,-0.032731008077695245,0.020901718478470777,0.04494110832206988,0.019936281135354283,0.11821780266460702,-0.021722340220119762,16,19,0.11821780266460702,0.021722340220119762
ADBE,2020-08-04,2020-08-11,7,ema9_break,6,6,0.29392135971194744,0.29392135971194744,56.8096527333024,47.66472320886021,11.924610651568301,12.574400161861043,448.26,440.26,0.035358943470307436,-0.017846785347789274,0.05280970335710711,0.10032707945305042,0.08903829555262788,0.21246536137736793,0.011584063962204239,16,1,0.21246536137736793,-0.011584063962204239
NVDA,2020-08-04,2020-08-12,8,ema9_break,3,3,0.5193543106363361,0.5193543106363361,70.4083043028543,66.59764307169743,0.3523196065786323,0.3742833460003648,11.05,10.99,0.02624434389140262,-0.005429864253393757,0.10464058234758866,0.16196542311191986,0.12010919017288457,0.30573248407643305,0.04094631483166511,15,1,0.30573248407643305,-0.04094631483166511
AMZN,2020-08-04,2020-08-12,8,ema9_break,11,11,0.15645260554275658,0.15645260554275658,59.94215936410966,57.60247502450868,5.301506545431237,4.954821345836769,155.06,155.4,0.03992003095575902,0.0021926996001548904,0.04903474903474914,0.10740025740025727,0.021621621621621623,0.13622908622908625,0.01287001287001277,15,2,0.13622908622908625,-0.01287001287001277
COST,2020-08-04,2020-08-12,8,"atr_trail(stop=332.63),ema9_break",4,4,0.35528336330747917,0.35528336330747917,76.070326910657,61.658082876190605,5.282938238806589,5.421000109105769,329.56,333.75,0.04172229639519354,0.012713921592426347,0.021423220973782797,0.0315205992509362,0.017318352059924935,0.07523595505617986,0.005842696629213551,15,1,0.07523595505617986,-0.005842696629213551
NVDA,2020-09-02,2020-09-04,2,"atr_trail(stop=13.66),ema9_break",2,2,0.5794698694287743,0.5794698694287743,85.05150909296657,54.652320497131335,0.44859566930653566,0.5900136128204312,14.7,12.78,0.0,-0.1306122448979592,0.007042253521126751,-0.020344287949921713,0.06729264475743357,0.06729264475743357,-0.068075117370892,20,1,0.06729264475743357,0.068075117370892
GOOGL,2020-09-02,2020-09-04,2,"atr_trail(stop=81.84),ema9_break",7,7,0.4448330397387822,0.4448330397387822,76.51844133696174,50.566508893814785,1.7465750496188013,2.2158733846202927,83.4,80.45,0.0296163069544364,-0.03537170263788969,-0.06227470478558117,-0.111124922311995,-0.07843380981976389,-0.038408949658172764,-0.12405220633934122,2,12,-0.038408949658172764,0.12405220633934122
PEP,2020-09-02,2020-09-04,2,ema9_break,11,11,0.31580546936532006,0.31580546936532006,70.82081496124292,52.7197786934874,2.2271741691374087,2.55373691114399,139.52,139.66,0.027021215596330084,0.001003440366972308,-0.021409136474294765,-0.06028927395102379,-0.01238722612057852,0.008162680796219401,-0.06200773306601748,18,12,0.008162680796219401,0.06200773306601748
AMZN,2020-09-02,2020-09-04,2,ema9_break,8,8,0.4033807631462818,0.4033807631462818,72.37057727711135,51.413895053050666,4.186223992978411,5.331999259251791,177.35,165.9,0.0,-0.06456160135325617,-0.06479807112718505,-0.10777576853526216,-0.03580470162748639,-0.014888487040385812,-0.10940325497287529,2,9,-0.014888487040385812,0.10940325497287529
MSFT,2020-09-02,2020-09-04,2,"atr_trail(stop=220.11),ema9_break",9,9,0.3926315441876298,0.3926315441876298,70.13983259691756,48.411750621063334,4.9323450708178305,6.300593453919457,227.97,215.1,0.016142474887046676,-0.05645479668377418,-0.04504881450488141,-0.05839144583914457,-0.021943282194328173,-0.012273361227336022,-0.06838679683867976,18,9,-0.012273361227336022,0.06838679683867976
ADBE,2020-09-02,2020-09-04,2,ema9_break,4,4,0.5022182663517151,0.5022182663517151,72.499256765359,53.77952794134554,14.506311284927557,18.017686771187535,536.25,504.65,0.0,-0.05892773892773895,-0.03713464777568598,-0.057485385911027476,-0.036024967799464847,-0.010185276924601139,-0.0842564153373625,18,1,-0.010185276924601139,0.0842564153373625
COST,2020-09-02,2020-09-04,2,ema9_break,6,6,0.455027334307765,0.455027334307765,80.17410465997317,57.24488708716699,4.975643458444008,6.4640497167195825,353.61,353.98,0.014846865190464076,0.0010463504991373718,-0.031244703090570147,-0.04070851460534497,0.012995084468048868,0.012995084468048868,-0.050906830894400956,20,9,0.012995084468048868,0.050906830894400956
NFLX,2020-09-02,2020-09-04,2,ema9_break,3,3,0.5154920531008234,0.5154920531008234,65.49054560864735,52.291926164782886,1.8411427358036299,2.1001179711776192,55.38,52.02,0.0,-0.06067172264355358,-0.08439061899269518,-0.06305267204921183,0.0009611687812378644,0.01403306420607442,-0.09650134563629376,18,9,0.01403306420607442,0.09650134563629376
TSLA,2020-09-02,2020-09-04,2,"atr_trail(stop=139.63),ema9_break",1,1,0.6841973040057706,0.6841973040057706,66.39358731753157,57.89927044705492,9.623938906439902,10.633906506062976,159.66,134.27,0.0,-0.15902542903670291,0.04170700826692486,0.11566247114023986,0.05675132196320831,0.11655619274595952,-0.18023385715349682,6,1,0.11655619274595952,0.18023385715349682
GOOGL,2020-10-02,2020-10-05,3,ema9_break,11,11,0.1653770108120966,0.1653770108120966,43.35506606211624,48.01761916379576,2.0562227624040603,2.0136354222323414,72.98,73.13,0.0,0.002055357632227972,0.06973882127717768,0.046082319157664475,0.11062491453575829,0.11650485436893221,-0.00793108163544376,14,1,0.11650485436893221,0.00793108163544376
AMZN,2020-10-02,2020-10-05,3,ema9_break,7,7,0.20022425099923552,0.20022425099923552,48.56162146632749,52.714086181471906,5.243221796111598,5.145848810675055,157.68,157.29,0.0,-0.002473363774733728,0.09447517324686894,0.019518087608875412,-0.04494882064975514,0.09466590374467554,-0.04494882064975514,6,20,0.09466590374467554,0.04494882064975514
MSFT,2020-10-02,2020-10-05,3,ema9_break,10,10,0.17809604457939995,0.17809604457939995,47.38303990373095,51.532047187150575,6.195506378287184,6.0543987798381,208.0,207.22,0.0,-0.003750000000000031,0.06842968825402962,0.03378052311552948,-0.02359810829070541,0.07547534021812563,-0.02359810829070541,6,20,0.07547534021812563,0.02359810829070541
ADBE,2020-10-02,2020-10-05,3,ema9_break,6,6,0.22723448426086168,0.22723448426086168,49.050386406372574,51.76741396348161,17.19386036104644,16.515727478114552,487.99,483.25,0.0,-0.009713313797413914,0.05719606828763579,0.024728401448525617,-0.07927573719606829,0.06427315054319704,-0.07927573719606829,6,20,0.06427315054319704,0.07927573719606829
TSLA,2020-10-02,2020-10-05,3,ema9_break,4,4,0.3784239184105847,0.3784239184105847,51.45292884813149,53.365725763102034,10.543311987411453,10.232361131167778,140.46,141.12,0.0,0.004698846646732147,0.044713718820861725,0.017644557823129237,-0.05399659863945583,0.08964002267573701,-0.08340419501133789,7,19,0.08964002267573701,0.08340419501133789
PEP,2020-10-02,2020-10-07,5,ema9_break,2,2,0.48907362363841367,0.48907362363841367,54.74798405962367,51.89435965434479,2.982762900589843,2.847809800508706,139.28,135.94,0.0,-0.023980470993681835,0.04840370751802281,0.02692364278358106,0.014123878181550698,0.05590701780197138,-0.019493894365161135,4,17,0.05590701780197138,0.019493894365161135
NVDA,2020-10-02,2020-10-19,17,ema9_break,5,5,0.3352413190304388,0.3352413190304388,54.548403660385986,52.195796743883314,0.5761941172614898,0.48120173516812836,13.23,13.9,0.07709750566893425,0.05064247921390774,-0.054676258992805704,-0.0949640287769784,-0.027338129496402908,0.04748201438848931,-0.09856115107913677,14,9,0.04748201438848931,0.09856115107913677
NFLX,2020-10-02,2020-10-19,17,ema9_break,3,3,0.4796105370009005,0.4796105370009005,52.47684644782739,54.937377922246625,1.9677693371822158,1.9585962129184218,51.64,53.71,0.07300542215336936,0.04008520526723469,-0.09104449823124183,-0.0986780860175015,-0.10798733941537897,-0.02178365295103335,-0.12399925525972821,1,15,-0.02178365295103335,0.12399925525972821
COST,2020-10-02,2020-10-26,24,ema9_break,1,1,0.49180983332731676,0.49180983332731676,60.609443805849246,56.552612882577115,6.856448915648022,6.462843648783363,354.73,366.68,0.07557860908296443,0.03368759338088112,-0.006245227446274759,-0.0045816515763063,0.040989418566597546,0.05176175411803219,-0.02470819242936617,9,4,0.05176175411803219,0.02470819242936617
AMZN,2020-11-03,2020-11-04,1,ema9_break,6,6,0.13167356826735765,0.13167356826735765,41.80589159507354,53.080967697318094,5.576568522817016,5.879670771187231,150.93,158.0,0.009872126151195815,0.04684290730802343,-0.007151898734177209,-0.017278481012658164,0.00848101265822776,0.05126582278481018,-0.039556962025316444,1,4,0.05126582278481018,0.039556962025316444
MSFT,2020-11-03,2020-11-04,1,ema9_break,7,7,0.11091137964021658,0.11091137964021658,45.13480462784193,55.97782524904622,5.632182769933922,6.079169714938641,203.89,214.02,0.012457697778213817,0.04968365295012034,0.011821325109802716,-0.01373703392206338,0.0010279413138958304,0.04532286702177357,-0.018269320624240692,2,13,0.04532286702177357,0.018269320624240692
ADBE,2020-11-03,2020-11-04,1,ema9_break,11,11,0.08952302458061227,0.08952302458061227,38.84565208480062,53.318489602554145,14.33684068563124,16.235637779514725,448.99,477.93,0.01120292211407814,0.06445577852513429,-0.021300190404452524,-0.0386249032285062,0.01328646454501703,0.03879229175820731,-0.054254807189337395,1,4,0.03879229175820731,0.054254807189337395
NFLX,2020-11-03,2020-11-04,1,ema9_break,5,5,0.14048922815768236,0.14048922815768236,44.362450797345275,48.21773188946281,1.9051631603586225,1.9155086489044357,48.49,49.54,0.004743246030109338,0.021653949267890216,-0.009285425918449719,-0.027452563584981826,0.004238998788857584,0.03895841744045225,-0.05026241421073885,2,3,0.03895841744045225,0.05026241421073885
AAPL,2020-11-03,2020-11-04,1,ema9_break,10,10,0.09519747889721876,0.09519747889721876,43.25763100757854,50.493817438739725,4.080122565346058,4.156542382107054,109.66,114.14,0.007112894400875369,0.04085354732810509,0.04687226213422102,0.03408095321534965,0.07709830033292442,0.07832486420185725,-0.0025407394427896524,19,13,0.07832486420185725,0.0025407394427896524
META,2020-11-03,2020-11-04,1,ema9_break,2,2,0.18460701465993548,0.18460701465993548,47.78696586713083,58.53597358345449,10.539844167425965,11.475569584038395,263.16,281.0,0.008131934944520358,0.0677914576683385,-0.016085409252668992,-0.03213523131672591,0.003024911032028621,0.04868327402135231,-0.04473309608540921,1,13,0.04868327402135231,0.04473309608540921
COST,2020-11-03,2020-11-10,7,"atr_trail(stop=368.42),ema9_break",3,3,0.18275702120564224,0.18275702120564224,56.16773013981167,48.54057095213944,7.085028380173814,8.787681513580425,368.94,363.88,0.04531902206320826,-0.013714967203339312,0.04957678355501827,0.05589754864240959,0.028608332417280558,0.07664614708145545,0.02484335495218204,13,1,0.07664614708145545,-0.02484335495218204
TSLA,2020-11-03,2020-11-10,7,ema9_break,8,8,0.10191877913996014,0.10191877913996014,51.75550347628475,46.780532096423755,6.950362439188774,7.0652363991449185,136.58,140.03,0.06919021818714288,0.025259920925464918,0.05120331357566221,0.32207384131971706,0.4389059487252731,0.5470256373634221,-0.028565307434121223,19,4,0.5470256373634221,0.028565307434121223
NVDA,2020-11-03,2020-11-11,8,"atr_trail(stop=13.36),ema9_break",9,9,0.09831953228696162,0.09831953228696162,47.853114638230245,50.49320470504653,0.49221562908783734,0.6041310989710171,12.71,13.05,0.1455546813532651,0.026750590086546122,0.029118773946360088,0.01379310344827589,-0.006130268199233679,0.04291187739463598,-0.00919540229885063,17,19,0.04291187739463598,0.00919540229885063
GOOGL,2020-11-03,2020-11-19,16,ema9_break,1,1,0.4352349654190495,0.4352349654190495,61.16949910137785,64.06093195969362,2.5876215119971264,2.207384480164016,81.54,86.66,0.08780966396860435,0.06279126808928126,0.031040849296099626,0.052273251788599095,-0.0040387722132471104,0.05296561273944156,-0.0040387722132471104,8,20,0.05296561273944156,0.0040387722132471104
PEP,2020-11-03,2020-11-24,21,ema9_break,4,4,0.16846731150757568,0.16846731150757568,48.6894437091929,61.308853449586856,2.684839795545965,2.528587769886688,136.62,143.19,0.0669008929878494,0.04808959156785231,0.009986730916963449,0.017459319784901117,0.008520148055031873,0.026119142398212336,0.005796494168587296,17,19,0.026119142398212336,-0.005796494168587296
COST,2020-12-02,2020-12-03,1,ema9_break,2,2,0.3676404698946592,0.3676404698946592,55.23630811854785,45.499940695392816,6.80494508298996,7.048877577062108,385.47,378.0,0.0,-0.01937893999533047,-0.013783068783068675,-0.020396825396825302,0.00568783068783052,0.00568783068783052,-0.04261904761904767,20,14,0.00568783068783052,0.04261904761904767
MSFT,2020-12-02,2020-12-04,2,ema9_break,8,8,0.2428806777617845,0.2428806777617845,52.61182162113721,50.995073646962524,4.750171689508211,4.434025589422896,214.88,214.22,0.002280342516753686,-0.0030714817572597974,-0.004481374288115014,0.02039958920735696,0.017178601437774388,0.050135374848286895,-0.017271963402109902,15,4,0.050135374848286895,0.017271963402109902
AMZN,2020-12-02,2020-12-07,5,ema9_break,10,10,0.2159010424237145,0.2159010424237145,53.52876913798203,49.300603606492345,4.203863571165376,3.7818616129192155,161.08,157.82,0.0,-0.020238390861683775,0.00019008997592195875,0.0157774680015208,-0.0057026992776580965,0.0524648333544544,-0.017424914459510887,15,3,0.0524648333544544,0.017424914459510887
NVDA,2020-12-02,2020-12-09,7,ema9_break,11,11,0.1886711416085559,0.1886711416085559,53.32140275400319,43.030128340452336,0.4570035676786993,0.41736913126622727,13.35,13.3,0.019475655430711614,-0.0037453183520598232,-0.004511278195488799,-0.021804511278195604,-0.0015037593984963404,0.007518796992481258,-0.051879699248120414,17,18,0.007518796992481258,0.051879699248120414
GOOGL,2020-12-02,2020-12-10,8,ema9_break,7,7,0.2817632489369286,0.2817632489369286,67.01010997096787,53.82455806747781,2.1519545564501064,2.0199701098001754,89.77,88.13,0.016486576807396736,-0.0182689094352233,-0.012481561329853563,-0.016112560989447466,-0.003630999659593681,0.019970498127765968,-0.024055372744808734,19,8,0.019970498127765968,0.024055372744808734
NFLX,2020-12-02,2020-12-10,8,ema9_break,6,6,0.3150367968587243,0.3150367968587243,55.74433560573176,52.308080608082825,1.487017263871002,1.5182958382040979,50.16,49.46,0.028309409888357395,-0.013955342902711276,0.07743631217145164,0.039223615042458526,0.00909826122118873,0.09320663162151233,0.00909826122118873,14,20,0.09320663162151233,-0.00909826122118873
PEP,2020-12-02,2020-12-11,9,ema9_break,3,3,0.3586033313227049,0.3586033313227049,59.458940791630226,57.46906281249827,2.3593014050033827,2.165068892880922,145.88,143.63,0.0,-0.015423635865094654,0.02297570145512773,0.022836454779642246,-0.015317134303418412,0.03251409872589295,-0.015317134303418412,13,20,0.03251409872589295,0.015317134303418412
ADBE,2020-12-02,2020-12-11,9,ema9_break,9,9,0.22021439851786354,0.22021439851786354,54.736164747645724,49.021664127822234,13.085473119021282,12.899212513464601,475.67,475.9752,0.041226060083671356,0.0006416212920721254,0.056672700594484704,0.04826890140494711,-0.009087028063647029,0.05923585934729392,-0.02030609998167965,7,16,0.05923585934729392,0.02030609998167965
TSLA,2020-12-02,2020-12-23,21,ema9_break,1,1,0.6647436129415629,0.6647436129415629,69.3723931011229,60.67574843314935,9.428542533778689,11.93976013893452,185.48,210.73,0.24902954496441665,0.13613327582488677,0.11621506192758502,0.39201822236985717,0.3932520286622694,0.3932520286622694,0.04678973093532024,20,1,0.3932520286622694,-0.04678973093532024
GOOGL,2021-01-05,2021-01-06,1,ema9_break,10,10,0.160230921996929,0.160230921996929,48.92340344218552,45.447389168871375,1.786786271335331,1.8298729662399504,86.25,85.01,0.008695652173912993,-0.014376811594202787,0.027643806610986976,0.10822256205152314,0.20785789907069763,0.21091636278084924,0.016115751088107144,19,7,0.21091636278084924,-0.016115751088107144
PEP,2021-01-05,2021-01-06,1,ema9_break,4,4,0.27993598683663334,0.27993598683663334,48.888794928672986,43.04593667848035,2.248013675424369,2.3095841271797704,144.07,141.67,0.004372874297216667,-0.01665856875130145,0.006493964847886113,-0.01454083433330966,-0.014046728312274825,0.017717230182819454,-0.035999152961106784,2,16,0.017717230182819454,0.035999152961106784
AMZN,2021-01-05,2021-01-06,1,ema9_break,9,9,0.1743908246435567,0.1743908246435567,51.61854526333256,44.108546909027446,3.471492529261775,3.5356716343145056,158.3,157.32,0.01661402400505363,-0.006190777005685488,0.00616577676074237,0.05104246122552758,0.05867022629036378,0.0742435799644039,-0.013412153572336494,18,7,0.0742435799644039,0.013412153572336494
MSFT,2021-01-05,2021-01-06,1,ema9_break,7,7,0.22272982519791096,0.22272982519791096,49.19455257815593,40.3712129153341,4.136662500588301,4.266900893403423,217.26,212.17,0.002945779250667524,-0.023428150602964215,0.019654050996842143,0.060328981477117516,0.14064193806852998,0.1453080077296509,0.0022623368053920068,19,7,0.1453080077296509,-0.0022623368053920068
ADBE,2021-01-05,2021-01-06,1,ema9_break,8,8,0.19304803322323874,0.19304803322323874,47.46175128649138,37.3337243986155,10.898666644625015,11.5266190271518,485.88,474.0984,0.0,-0.0242479624598666,-0.004320622048081146,-0.004383900051128764,0.03223297104567324,0.03223297104567324,-0.0371197202943524,20,8,0.03223297104567324,0.0371197202943524
NFLX,2021-01-05,2021-01-06,1,ema9_break,6,6,0.25412452803847563,0.25412452803847563,52.38946686541503,43.75549416410276,1.4797802888327551,1.5262245539161294,52.16,51.2,0.0,-0.018404907975460016,-0.008203124999999978,0.1324218749999999,0.07851562499999987,0.1451171874999999,-0.03457031250000009,9,4,0.1451171874999999,0.03457031250000009
NVDA,2021-01-05,2021-01-07,2,"atr_trail(stop=12.64),ema9_break",3,3,0.3648925912461867,0.3648925912461867,55.036475010279496,52.723759628445535,0.34549568308136946,0.40662637979975236,13.1,12.97,0.022900763358778775,-0.009923664122137299,0.017733230531996824,0.057054741711642265,0.04780262143407854,0.06939090208172694,-0.008481110254433433,9,6,0.06939090208172694,0.008481110254433433
COST,2021-01-05,2021-01-07,2,ema9_break,2,2,0.4036096557408846,0.4036096557408846,53.367928380949664,43.93358749763886,5.349848651428036,5.367930724955806,378.86,371.01,0.0,-0.020720054901546825,-0.023341688903263935,-0.023476456160211212,-0.04269426700088941,-0.0028840192986712143,-0.055227621896983936,1,16,-0.0028840192986712143,0.055227621896983936
TSLA,2021-01-05,2021-01-29,24,ema9_break,1,1,0.5595550772198183,0.5595550772198183,72.47619923670766,51.81038036763128,10.616208905586282,12.946723939693907,241.22,276.67,0.22029682447558252,0.14696128015919085,0.02678280984566439,-0.016734738135685046,-0.13442006722810573,0.05154154769219654,-0.18614233563451055,2,19,0.05154154769219654,0.18614233563451055
PEP,2021-02-02,2021-02-03,1,ema9_break,10,10,0.09025141463717293,0.09025141463717293,42.021576294403815,41.162172386260195,2.498357030217086,2.4541886709158653,137.45,137.75,0.006766096762459206,0.00218261185885793,-0.00036297640653371044,-0.017277676950998133,-0.06475499092558978,0.023303085299455573,-0.06475499092558978,2,20,0.023303085299455573,0.06475499092558978
COST,2021-02-02,2021-02-03,1,ema9_break,11,11,0.0546931479875866,0.0546931479875866,41.36295676544309,41.00780660062372,5.984495565118346,5.865603024752749,351.76,356.23,0.010859677052535766,0.012707527859904477,-0.0003087892653622637,0.0019369508463633611,-0.10439884344384243,0.010105830502765034,-0.10439884344384243,3,20,0.010105830502765034,0.10439884344384243
NFLX,2021-02-02,2021-02-04,2,ema9_break,5,5,0.2026852273122055,0.2026852273122055,55.3298535128473,56.020442198108995,2.0542274469260815,2.009971625155652,54.2,53.98,0.011439114391143868,-0.00405904059040596,0.032975175991107886,0.0007410151908116003,-0.043349388662467514,0.044090403853279,-0.05279733234531303,4,19,0.044090403853279,0.05279733234531303
AMZN,2021-02-02,2021-02-10,8,ema9_break,4,4,0.37208560839270866,0.37208560839270866,62.5714560705959,52.3238494204202,4.026762863773075,3.8361898238783474,169.0,165.7,0.0,-0.019526627218934944,0.004284852142426132,-0.07748943874471925,-0.06047073023536498,0.004284852142426132,-0.1092335546167773,5,17,0.004284852142426132,0.1092335546167773
TSLA,2021-02-02,2021-02-10,8,ema9_break,3,3,0.3907578797579647,0.3907578797579647,62.5583310400732,48.79184518430557,13.203654825552402,11.956473379617249,281.56,281.21,0.03327887484017622,-0.0012430743003268852,-0.06667614949681733,-0.19131609828953444,-0.17072650332491734,-0.032609082180576676,-0.3326339746097222,2,17,-0.032609082180576676,0.3326339746097222
ADBE,2021-02-02,2021-02-18,16,ema9_break,8,8,0.15024596324068806,0.15024596324068806,55.617121640553876,52.37279085012517,12.519786550874723,10.73141973867125,473.65,486.32,0.0590942679193498,0.02674970970125634,-0.05584800131600587,-0.0971788123046553,-0.09693206119427533,-0.01480506662279979,-0.1339036025662116,1,12,-0.01480506662279979,0.1339036025662116
MSFT,2021-02-02,2021-02-22,20,ema9_break,1,1,0.46815715029603877,0.46815715029603877,67.39417347130603,47.82709475330483,5.686038621779671,4.670722136272169,241.3,237.42,0.015292167426440129,-0.01607956900124341,-0.0020217336365933036,-0.04224580911464915,-0.006023081459017643,0.0012214640721086578,-0.04502569286496505,16,8,0.0012214640721086578,0.04502569286496505
NVDA,2021-02-02,2021-02-23,21,"atr_trail(stop=14.40),ema9_break",7,7,0.1634040082964241,0.1634040082964241,54.50044640041225,50.34706710229081,0.41887376373504503,0.5018395942230296,13.4,14.08,0.14402985074626873,0.05074626865671639,-0.04758522727272729,-0.11079545454545459,-0.07173295454545447,0.029829545454545414,-0.17684659090909094,1,9,0.029829545454545414,0.17684659090909094
GOOGL,2021-02-02,2021-02-23,21,ema9_break,2,2,0.4069976781895244,0.4069976781895244,63.418813037876255,62.12162230160499,2.7454002806204634,2.5381433072602824,95.66,100.7,0.10735939786744741,0.0526865983692244,0.025024826216484497,0.013108242303872863,0.013604766633565024,0.042999006951340624,-0.0031777557100298726,12,9,0.042999006951340624,0.0031777557100298726
NVDA,2021-03-02,2021-03-03,1,ema9_break,2,2,0.2214154179679628,0.2214154179679628,43.52812137140968,38.35472159914752,0.5550870888206016,0.561866582476273,13.9,13.43,0.0,-0.033812949640287804,-0.07148175725986594,-0.006701414743112477,-0.005956813104988856,-0.005956813104988856,-0.13700670141474314,20,3,-0.005956813104988856,0.13700670141474314
PEP,2021-03-02,2021-03-03,1,ema9_break,11,11,0.07190186049322814,0.07190186049322814,36.01087760765544,31.945308436465808,2.3241238825145896,2.307400748049262,130.5,129.8,0.004367816091954024,-0.005363984674329414,0.0291217257318952,0.029429892141756397,0.08975346687211072,0.11563944530046211,-0.007473035439137132,18,1,0.11563944530046211,0.007473035439137132
AMZN,2021-03-02,2021-03-03,1,ema9_break,10,10,0.14147985329291504,0.14147985329291504,39.37050719374721,33.90637081446533,3.853507058616317,3.9811136972865793,157.17,154.06,0.0,-0.019787491251511025,-0.007659353498636889,0.017720368687524246,0.004154225626379349,0.018304556666233873,-0.04193171491626646,14,3,0.018304556666233873,0.04193171491626646
MSFT,2021-03-02,2021-03-03,1,ema9_break,6,6,0.17030914338896178,0.17030914338896178,48.42948781353472,40.942649374061844,5.013498449819187,5.127534274832103,237.01,232.16,0.0,-0.020463271591915966,0.0011199172984148742,0.021019986216402442,0.015549620951068377,0.023905926946933276,-0.023389042039972496,9,1,0.023905926946933276,0.023389042039972496
COST,2021-03-02,2021-03-03,1,ema9_break,5,5,0.17880396172031673,0.17880396172031673,23.44643833640032,21.034607104373023,5.612585667274146,5.547400976754563,333.69,328.17,0.0,-0.0165422997392789,-0.013224852972544832,0.003108145168662535,0.07407745985312486,0.08526068805801867,-0.051040619191272785,18,3,0.08526068805801867,0.051040619191272785
